START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,DURACION_MIN,AÑO,MES,DIA,MES_AÑO,DIA_SEMANA,FRANJA_HORARIA,INTERVALO_MINUTOS,COINCIDENCIA_TIEMPO_LUGAR,STOP_PREV
2016-06-25 09:15:00,2016-06-25 10:08:00,Business,New Orleans,Chalmette,11.8,Between Offices,53.0,2016,6,25,06-2016,Saturday,Mañana,3.0,No,Bywater
2016-06-25 10:18:00,2016-06-25 10:25:00,Business,Chalmette,Arabi,1.1,Errand/Supplies,7.0,2016,6,25,06-2016,Saturday,Mañana,10.0,Sí,Chalmette
2016-06-25 10:50:00,2016-06-25 11:18:00,Business,Arabi,Metairie,17.0,Meal/Entertain,28.0,2016,6,25,06-2016,Saturday,Mañana,25.0,Sí,Arabi
2016-06-25 11:25:00,2016-06-25 11:34:00,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,9.0,2016,6,25,06-2016,Saturday,Mañana,7.0,No,Metairie
2016-06-25 11:53:00,2016-06-25 13:21:00,Business,Metairie,New Orleans,15.5,Meeting,88.0,2016,6,25,06-2016,Saturday,Mañana,19.0,No,Pontchartrain Shores
2016-06-25 19:47:00,2016-06-25 19:58:00,Business,Storyville,Marigny,1.6,,11.0,2016,6,25,06-2016,Saturday,Noche,386.0,No,New Orleans
2016-06-25 23:19:00,2016-06-25 23:26:00,Business,Marigny,Storyville,1.5,,7.0,2016,6,25,06-2016,Saturday,Madrugada,201.0,No,Marigny
2016-06-26 17:43:00,2016-06-26 18:18:00,Business,New Orleans,Kenner,12.6,Meeting,35.0,2016,6,26,06-2016,Sunday,Tarde,1097.0,No,Storyville
2016-06-26 18:45:00,2016-06-26 19:12:00,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,,27.0,2016,6,26,06-2016,Sunday,Noche,27.0,No,Kenner
2016-06-26 19:41:00,2016-06-26 19:50:00,Business,Kenner,Kenner,2.2,,9.0,2016,6,26,06-2016,Sunday,Noche,29.0,No,Pontchartrain Shores
2016-06-26 21:14:00,2016-06-26 21:42:00,Business,Kenner,New Orleans,13.0,,28.0,2016,6,26,06-2016,Sunday,Noche,84.0,No,Kenner
2016-06-27 07:37:00,2016-06-27 08:48:00,Business,New Orleans,Covington,46.9,,71.0,2016,6,27,06-2016,Monday,Mañana,595.0,No,New Orleans
2016-06-27 08:51:00,2016-06-27 09:00:00,Business,Covington,Covington,2.5,,9.0,2016,6,27,06-2016,Monday,Mañana,3.0,Sí,Covington
2016-06-27 09:05:00,2016-06-27 09:33:00,Business,Covington,Covington,8.6,,28.0,2016,6,27,06-2016,Monday,Mañana,5.0,Sí,Covington
2016-06-27 09:43:00,2016-06-27 10:08:00,Business,Covington,Covington,5.2,,25.0,2016,6,27,06-2016,Monday,Mañana,10.0,Sí,Covington
2016-06-27 10:22:00,2016-06-27 10:39:00,Business,Covington,Covington,7.6,,17.0,2016,6,27,06-2016,Monday,Mañana,14.0,Sí,Covington
2016-06-27 10:51:00,2016-06-27 10:58:00,Business,Covington,Covington,1.8,,7.0,2016,6,27,06-2016,Monday,Mañana,12.0,Sí,Covington
2016-06-27 11:06:00,2016-06-27 11:24:00,Business,Covington,Mandeville,4.7,,18.0,2016,6,27,06-2016,Monday,Mañana,8.0,Sí,Covington
2016-06-27 11:30:00,2016-06-27 11:42:00,Business,Mandeville,Mandeville,2.8,,12.0,2016,6,27,06-2016,Monday,Mañana,6.0,Sí,Mandeville
2016-06-27 12:22:00,2016-06-27 13:02:00,Business,Mandeville,Metairie,30.0,,40.0,2016,6,27,06-2016,Monday,Tarde,40.0,No,Mandeville
2016-06-27 13:56:00,2016-06-27 14:05:00,Business,Metairie,Kenner,4.4,,9.0,2016,6,27,06-2016,Monday,Tarde,54.0,No,Metairie
2016-06-27 21:09:00,2016-06-27 21:19:00,Business,Jamestown Court,Jamestown Court,1.0,,10.0,2016,6,27,06-2016,Monday,Noche,424.0,No,Kenner
2016-06-28 00:48:00,2016-06-28 01:05:00,Business,Morrisville,Cary,8.2,Customer Visit,17.0,2016,6,28,06-2016,Tuesday,Madrugada,209.0,No,Jamestown Court
2016-06-28 20:13:00,2016-06-28 20:33:00,Business,Cary,Durham,10.4,Meeting,20.0,2016,6,28,06-2016,Tuesday,Noche,1148.0,No,Cary
2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,25.0,2016,6,28,06-2016,Tuesday,Madrugada,181.0,No,Durham
2016-06-29 08:56:00,2016-06-29 09:24:00,Business,Cary,Morrisville,7.3,,28.0,2016,6,29,06-2016,Wednesday,Mañana,537.0,No,Cary
2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,,16.0,2016,6,29,06-2016,Wednesday,Mañana,58.0,No,Morrisville
2016-06-29 11:49:00,2016-06-29 11:51:00,Business,Whitebridge,Westpark Place,1.6,,2.0,2016,6,29,06-2016,Wednesday,Mañana,71.0,No,Cary
2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,,5.0,2016,6,29,06-2016,Wednesday,Tarde,20.0,Sí,Westpark Place
2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,18.0,2016,6,29,06-2016,Wednesday,Noche,475.0,No,Whitebridge
2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,22.0,2016,6,29,06-2016,Wednesday,Madrugada,189.0,No,Durham
2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,17.0,2016,6,30,06-2016,Thursday,Noche,1209.0,No,Cary
2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,25.0,2016,7,1,07-2016,Friday,Madrugada,214.0,No,Durham
2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,23.0,2016,7,1,07-2016,Friday,Mañana,549.0,No,Cary
2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,24.0,2016,7,1,07-2016,Friday,Tarde,159.0,No,Raleigh
2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,18.0,2016,7,1,07-2016,Friday,Noche,426.0,No,Cary
2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,21.0,2016,7,1,07-2016,Friday,Madrugada,204.0,No,Durham
2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,18.0,2016,7,2,07-2016,Saturday,Noche,1209.0,No,Cary
2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,24.0,2016,7,2,07-2016,Saturday,Madrugada,192.0,No,Durham
2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,10.0,2016,7,3,07-2016,Sunday,Madrugada,16.0,Sí,Cary
2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,6.0,2016,7,3,07-2016,Sunday,Madrugada,144.0,No,Morrisville
2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,18.0,2016,7,3,07-2016,Sunday,Noche,1012.0,No,Cary
2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,15.0,2016,7,4,07-2016,Monday,Madrugada,254.0,No,Durham
2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,18.0,2016,7,4,07-2016,Monday,Tarde,1004.0,No,Cary
2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,26.0,2016,7,4,07-2016,Monday,Noche,34.0,No,Summerwinds
2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,17.0,2016,7,4,07-2016,Monday,Noche,71.0,No,Whitebridge
2016-07-05 00:00:00,2016-07-05 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,5.0,2016,7,5,07-2016,Tuesday,Madrugada,223.0,No,Durham
2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,20.0,2016,7,5,07-2016,Tuesday,Madrugada,3.0,No,Parkwood
2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,4.0,2016,7,5,07-2016,Tuesday,Tarde,980.0,No,Cary
2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,,20.0,2016,7,5,07-2016,Tuesday,Noche,194.0,No,Whitebridge
2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,,21.0,2016,7,5,07-2016,Tuesday,Noche,135.0,No,Durham
2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,20.0,2016,7,6,07-2016,Wednesday,Madrugada,91.0,No,Morrisville
2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,19.0,2016,7,6,07-2016,Wednesday,Mañana,493.0,No,Cary
2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,,20.0,2016,7,6,07-2016,Wednesday,Tarde,203.0,No,Durham
2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,10.0,2016,7,6,07-2016,Wednesday,Noche,416.0,No,Cary
2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,13.0,2016,7,6,07-2016,Wednesday,Madrugada,212.0,No,Morrisville
2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,28.0,2016,7,7,07-2016,Thursday,Mañana,503.0,No,Cary
2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,,6.0,2016,7,7,07-2016,Thursday,Mañana,97.0,No,Morrisville
2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,,36.0,2016,7,7,07-2016,Thursday,Tarde,146.0,No,Cary
2016-07-08 09:50:00,2016-07-08 10:13:00,Business,Cbd,Pontchartrain Beach,7.7,,23.0,2016,7,8,07-2016,Friday,Mañana,1215.0,No,New Orleans
2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,Cbd,7.0,,21.0,2016,7,8,07-2016,Friday,Mañana,38.0,No,Pontchartrain Beach
2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,,23.0,2016,7,8,07-2016,Friday,Tarde,156.0,No,Cbd
2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,,19.0,2016,7,8,07-2016,Friday,Tarde,180.0,No,Metairie
2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,,43.0,2016,7,9,07-2016,Saturday,Mañana,933.0,No,New Orleans
2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,,14.0,2016,7,9,07-2016,Saturday,Mañana,6.0,Sí,Kenner
2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,,18.0,2016,7,9,07-2016,Saturday,Mañana,9.0,Sí,Metairie
2016-07-10 14:10:00,2016-07-10 14:17:00,Business,Cbd,St Thomas,1.3,,7.0,2016,7,10,07-2016,Sunday,Tarde,1657.0,No,New Orleans
2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,Cbd,1.8,,11.0,2016,7,10,07-2016,Sunday,Tarde,107.0,No,St Thomas
2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,,16.0,2016,7,10,07-2016,Sunday,Noche,110.0,No,Cbd
2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,,17.0,2016,7,10,07-2016,Sunday,Noche,90.0,No,Kenner
2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,,35.0,2016,7,12,07-2016,Tuesday,Tarde,2642.0,No,New Orleans
2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,,5.0,2016,7,12,07-2016,Tuesday,Noche,156.0,No,Kenner
2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,,24.0,2016,7,12,07-2016,Tuesday,Madrugada,261.0,No,Kenner
2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,,41.0,2016,7,13,07-2016,Wednesday,Tarde,748.0,No,Cary
2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,,14.0,2016,7,13,07-2016,Wednesday,Tarde,5.0,Sí,Morrisville
2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,,12.0,2016,7,13,07-2016,Wednesday,Tarde,3.0,Sí,Morrisville
2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,,8.0,2016,7,14,07-2016,Thursday,Tarde,1557.0,No,Cary
2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,31.0,2016,7,14,07-2016,Thursday,Tarde,4.0,Sí,Morrisville
2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,,206.0,2016,7,14,07-2016,Thursday,Tarde,5.0,Sí,Morrisville
2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,,21.0,2016,7,15,07-2016,Friday,Mañana,927.0,No,Banner Elk
2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,,10.0,2016,7,15,07-2016,Friday,Tarde,16.0,Sí,Banner Elk
2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,,40.0,2016,7,15,07-2016,Friday,Tarde,16.0,Sí,Banner Elk
2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,,30.0,2016,7,15,07-2016,Friday,Tarde,108.0,No,Elk Park
2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,,12.0,2016,7,15,07-2016,Friday,Tarde,7.0,Sí,Banner Elk
2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,,56.0,2016,7,16,07-2016,Saturday,Tarde,1282.0,No,Banner Elk
2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,,16.0,2016,7,16,07-2016,Saturday,Tarde,4.0,Sí,Newland
2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,,88.0,2016,7,16,07-2016,Saturday,Tarde,59.0,No,Newland
2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,,53.0,2016,7,16,07-2016,Saturday,Noche,165.0,No,Boone
2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,,33.0,2016,7,16,07-2016,Saturday,Noche,70.0,No,Banner Elk
2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,13.0,2016,7,16,07-2016,Saturday,Noche,32.0,No,Banner Elk
2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),27.0,2016,7,17,07-2016,Sunday,Mañana,740.0,No,Banner Elk
2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,185.0,2016,7,17,07-2016,Sunday,Tarde,30.0,Sí,Boone
2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,12.0,2016,7,18,07-2016,Monday,Mañana,1152.0,No,Cary
2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,21.0,2016,7,18,07-2016,Monday,Mañana,5.0,Sí,Morrisville
2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,11.0,2016,7,18,07-2016,Monday,Mañana,10.0,No,Cary
2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,16.0,2016,7,18,07-2016,Monday,Mañana,4.0,Sí,Preston
2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,21.0,2016,7,18,07-2016,Monday,Tarde,316.0,No,Whitebridge
2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,15.0,2016,7,18,07-2016,Monday,Noche,59.0,No,Apex
2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,7.0,2016,7,18,07-2016,Monday,Noche,20.0,Sí,Cary
2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,4.0,2016,7,18,07-2016,Monday,Noche,74.0,No,Morrisville
2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,8.0,2016,7,18,07-2016,Monday,Noche,39.0,No,Weston
2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,16.0,2016,7,19,07-2016,Tuesday,Mañana,796.0,No,Cary
2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park At Amberly,3.0,Meeting,15.0,2016,7,19,07-2016,Tuesday,Mañana,5.0,Sí,Stonewater
2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park At Amberly,Whitebridge,8.7,Meal/Entertain,30.0,2016,7,19,07-2016,Tuesday,Mañana,19.0,Sí,Lexington Park At Amberly
2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,10.0,2016,7,19,07-2016,Tuesday,Tarde,314.0,No,Whitebridge
2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,,18.0,2016,7,19,07-2016,Tuesday,Tarde,26.0,Sí,Chessington
2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,,12.0,2016,7,20,07-2016,Wednesday,Tarde,1384.0,No,Whitebridge
2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,,7.0,2016,7,20,07-2016,Wednesday,Tarde,26.0,Sí,Edgehill Farms
2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,,4.0,2016,7,20,07-2016,Wednesday,Noche,19.0,Sí,Preston
2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,,6.0,2016,7,21,07-2016,Thursday,Tarde,1377.0,No,Whitebridge
2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,,9.0,2016,7,21,07-2016,Thursday,Tarde,19.0,Sí,Edgehill Farms
2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,,15.0,2016,7,21,07-2016,Thursday,Noche,36.0,No,Burtrose
2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,,9.0,2016,7,21,07-2016,Thursday,Noche,48.0,No,Morrisville
2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,,11.0,2016,7,22,07-2016,Friday,Mañana,903.0,No,Cary
2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,,14.0,2016,7,22,07-2016,Friday,Mañana,18.0,Sí,Morrisville
2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park At Amberly,9.1,,23.0,2016,7,22,07-2016,Friday,Mañana,12.0,No,Cary
2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,,17.0,2016,7,22,07-2016,Friday,Tarde,14.0,No,Lexington Park At Amberly
2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,21.0,2016,7,22,07-2016,Friday,Tarde,50.0,No,Durham
2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,16.0,2016,7,22,07-2016,Friday,Tarde,45.0,No,Cary
2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,,33.0,2016,7,22,07-2016,Friday,Tarde,66.0,No,Morrisville
2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,,18.0,2016,7,22,07-2016,Friday,Noche,131.0,No,Cary
2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,,17.0,2016,7,23,07-2016,Saturday,Tarde,1176.0,No,Whitebridge
2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,,24.0,2016,7,23,07-2016,Saturday,Tarde,4.0,Sí,Morrisville
2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,,12.0,2016,7,23,07-2016,Saturday,Tarde,3.0,Sí,Cary
2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,,20.0,2016,7,23,07-2016,Saturday,Tarde,23.0,Sí,Morrisville
2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,16.0,2016,7,23,07-2016,Saturday,Noche,247.0,No,Cary
2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,25.0,2016,7,23,07-2016,Saturday,Madrugada,165.0,No,Durham
2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,,6.0,2016,7,25,07-2016,Monday,Mañana,2092.0,No,Cary
2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,,11.0,2016,7,25,07-2016,Monday,Mañana,6.0,No,Parkway
2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,,29.0,2016,7,25,07-2016,Monday,Mañana,6.0,Sí,Morrisville
2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,,7.0,2016,7,25,07-2016,Monday,Mañana,4.0,No,Cary
2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,,6.0,2016,7,26,07-2016,Tuesday,Tarde,1679.0,No,Whitebridge
2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,,10.0,2016,7,26,07-2016,Tuesday,Tarde,85.0,No,Westpark Place
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,8.0,2016,7,26,07-2016,Tuesday,Noche,208.0,No,Whitebridge
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,8.0,2016,7,26,07-2016,Tuesday,Noche,91.0,No,Morrisville
2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,,12.0,2016,7,27,07-2016,Wednesday,Noche,1229.0,No,Cary
2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,,23.0,2016,7,27,07-2016,Wednesday,Noche,134.0,No,Morrisville
2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,,26.0,2016,7,27,07-2016,Wednesday,Noche,3.0,Sí,Raleigh
2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,,5.0,2016,7,28,07-2016,Thursday,Madrugada,98.0,No,Morrisville
2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,,2.0,2016,7,29,07-2016,Friday,Tarde,2376.0,No,Cary
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,18.0,2016,7,29,07-2016,Friday,Tarde,100.0,No,Westpark Place
2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,,25.0,2016,7,30,07-2016,Saturday,Tarde,1397.0,No,Whitebridge
2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,,25.0,2016,7,30,07-2016,Saturday,Noche,229.0,No,Durham
2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,,7.0,2016,7,31,07-2016,Sunday,Tarde,1189.0,No,Cary
2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park At Amberly,6.2,,17.0,2016,8,1,08-2016,Monday,Tarde,1150.0,No,Whitebridge
2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park At Amberly,Lexington Park At Amberly,1.3,,11.0,2016,8,1,08-2016,Monday,Tarde,4.0,Sí,Arlington Park At Amberly
2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park At Amberly,Westpark Place,1.9,,18.0,2016,8,1,08-2016,Monday,Tarde,9.0,Sí,Lexington Park At Amberly
2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,,22.0,2016,8,1,08-2016,Monday,Tarde,6.0,No,Westpark Place
2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,,7.0,2016,8,1,08-2016,Monday,Tarde,86.0,No,Apex
2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,,7.0,2016,8,1,08-2016,Monday,Tarde,31.0,No,Cary
2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,,30.0,2016,8,1,08-2016,Monday,Tarde,4.0,No,Edgehill Farms
2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,,32.0,2016,8,1,08-2016,Monday,Tarde,24.0,Sí,Morrisville
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,21.0,2016,8,2,08-2016,Tuesday,Mañana,856.0,No,Cary
2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,,24.0,2016,8,2,08-2016,Tuesday,Mañana,199.0,No,Morrisville
2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,,8.0,2016,8,2,08-2016,Tuesday,Noche,420.0,No,Washington
2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,,6.0,2016,8,2,08-2016,Tuesday,Noche,120.0,No,K Street
2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,,14.0,2016,8,3,08-2016,Wednesday,Tarde,917.0,No,Kalorama Triangle
2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,,4.0,2016,8,3,08-2016,Wednesday,Tarde,119.0,No,Northwest Rectangle
2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,,4.0,2016,8,3,08-2016,Wednesday,Tarde,57.0,No,Kalorama Triangle
2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,,7.0,2016,8,5,08-2016,Friday,Tarde,2959.0,No,Downtown
2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,,4.0,2016,8,5,08-2016,Friday,Noche,47.0,No,Kalorama Triangle
2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,,10.0,2016,8,5,08-2016,Friday,Noche,56.0,No,Columbia Heights
